"","username","finalurl","Gender","commentcount","likecount","pubyear","pubmonth","pubday","Start_date","suspension_date","Follower.Count","Score"
"1","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1946975430394545384.jpg","Female",43,2852,2019,1,1,"2/10/19","",270000,90.3280291557375
"2","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1947372140828592724.jpg","Female",38,1842,2019,1,1,"2/10/19","",270000,-3.3268178304
"3","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1950308699810883748.jpg","Female",52,3734,2019,1,5,"2/10/19","",270000,-36.2691710335857
"4","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1951120653362231394.jpg","Female",19,2197,2019,1,6,"2/10/19","",270000,-32.3457845052111
"5","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1951771989523248457.jpg","Female",9,2117,2019,1,7,"2/10/19","",270000,27.9266173622818
"6","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1951870189521154289.jpg","Female",28,3025,2019,1,7,"2/10/19","",270000,-87.5066223144444
"7","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1956185522293889109.jpg","Female",107,4414,2019,1,13,"2/10/19","",270000,-26.7433728304818
"8","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1961119942415035874.jpg","Female",79,3272,2019,1,20,"2/10/19","",270000,74.4318250020333
"9","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1961119942423466582.jpg","Female",79,3272,2019,1,20,"2/10/19","",270000,98.9763412476
"10","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1961119942440153246.jpg","Female",79,3272,2019,1,20,"2/10/19","",270000,85.20017878215
"11","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1961119942448560617.jpg","Female",79,3272,2019,1,20,"2/10/19","",270000,68.4022865295286
"12","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1961868686051794121.jpg","Female",31,2958,2019,1,21,"2/10/19","",270000,-9.30976937033636
"13","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1971159743629410585.jpg","Female",25,2401,2019,2,3,"2/10/19","",270000,-17.9475212097077
"14","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1973051455230636530.jpg","Female",614,7207,2019,2,6,"2/10/19","",270000,-65.6765348261
"15","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1976560192691964826.jpg","Female",596,11088,2019,2,11,"2/10/19","",270000,91.28110961916
"16","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1977197578294443694.jpg","Female",231,8925,2019,2,11,"2/10/19","",270000,-23.1121255556708
"17","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1977197583822628677.jpg","Female",231,8925,2019,2,11,"2/10/19","",270000,77.68060607912
"18","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1977197584309095614.jpg","Female",231,8925,2019,2,11,"2/10/19","",270000,-47.4897727966214
"19","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1979544149631905150.jpg","Female",70,7787,2019,2,15,"2/10/19","",270000,-95.1738226754571
"20","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1979544149682080308.jpg","Female",70,7787,2019,2,15,"2/10/19","",270000,-51.5924284798714
"21","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954715608159676.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,-36.1062863667667
"22","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954717218850448.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,-51.64505538939
"23","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954717394834771.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,-13.5130263108462
"24","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954717738805118.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,8.13590798008461
"25","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954717948422825.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,-18.7911092585091
"26","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954717998779868.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,4.15290493435555
"27","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954723023644986.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,-36.60765838623
"28","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954725011638535.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,-26.9253913031667
"29","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954725968072469.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,8.62653732298334
"30","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1982954726077114462.jpg","Female",129,6034,2019,2,19,"2/10/19","",270000,-67.4499497847182
"31","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1984669227320494322.jpg","Female",39,2943,2019,2,22,"2/10/19","",270000,9.441141764325
"32","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1985097608692488755.jpg","Female",288,7822,2019,2,22,"2/10/19","",270000,-15.08116989136
"33","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1985867872791356374.jpg","Female",94,2662,2019,2,23,"2/10/19","",270000,81.0379587809333
"34","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1986851164332205924.jpg","Female",91,2968,2019,2,25,"2/10/19","",270000,-3.82729593914444
"35","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1986851164340610792.jpg","Female",91,2968,2019,2,25,"2/10/19","",270000,19.3833552273818
"36","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1986851164348809340.jpg","Female",91,2968,2019,2,25,"2/10/19","",270000,17.9705532618929
"37","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1986851164348975020.jpg","Female",91,2968,2019,2,25,"2/10/19","",270000,9.9123945236375
"38","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1994631986753694665.jpg","Female",64,4518,2019,3,7,"2/10/19","",270000,1.38449498226842
"39","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_1998131617768801748.jpg","Female",31,3169,2019,3,12,"2/10/19","",270000,-30.4402934180333
"40","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2000395348112486871.jpg","Female",32,3401,2019,3,15,"2/10/19","",270000,50.89620513917
"41","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2000991695891013005.jpg","Female",26,2835,2019,3,16,"2/10/19","",270000,18.20640487672
"42","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2000991695907660955.jpg","Female",26,2835,2019,3,16,"2/10/19","",270000,39.2533774376125
"43","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2001708883002167973.jpg","Female",67,4948,2019,3,17,"2/10/19","",270000,-89.0677862167125
"44","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2001800109558725650.jpg","Female",55,5680,2019,3,17,"2/10/19","",270000,2.6251725417
"45","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2001800109567212806.jpg","Female",55,5680,2019,3,17,"2/10/19","",270000,-13.6268747769769
"46","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2001800109575427623.jpg","Female",55,5680,2019,3,17,"2/10/19","",270000,-5.95546061198667
"47","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2003801840983263027.jpg","Female",18,1656,2019,3,20,"2/10/19","",270000,2.30066261291
"48","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2004610462797549229.jpg","Female",66,3598,2019,3,21,"2/10/19","",270000,18.49401168823
"49","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2008138912976298875.jpg","Female",77,2845,2019,3,26,"2/10/19","",270000,81.02806854248
"50","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2009476397475927115.jpg","Female",47,3503,2019,3,28,"2/10/19","",270000,-59.150643666575
"51","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2010583209306641305.jpg","Female",10,2188,2019,3,29,"2/10/19","",270000,-52.88453216552
"52","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2010583209323492169.jpg","Female",10,2188,2019,3,29,"2/10/19","",270000,80.9925041198667
"53","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2011228683273394599.jpg","Female",29,2223,2019,3,30,"2/10/19","",270000,-38.4026555379533
"54","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2014727511641181891.jpg","Female",90,3918,2019,4,4,"2/10/19","",270000,79.95791816715
"55","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2017246635403733499.jpg","Female",14,2485,2019,4,8,"2/10/19","",270000,-22.4768277681846
"56","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2017246635412120988.jpg","Female",14,2485,2019,4,8,"2/10/19","",270000,-18.3234493549
"57","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2017246635420434175.jpg","Female",14,2485,2019,4,8,"2/10/19","",270000,-47.0843172940455
"58","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2017813504976130775.jpg","Female",19,1932,2019,4,8,"2/10/19","",270000,-1.26848665874166
"59","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2021331414609247705.jpg","Female",48,3914,2019,4,13,"2/10/19","",270000,-28.7480976398154
"60","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2021331414634330173.jpg","Female",48,3914,2019,4,13,"2/10/19","",270000,-19.2757710048143
"61","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2021331414642781456.jpg","Female",48,3914,2019,4,13,"2/10/19","",270000,-50.7144889831375
"62","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2023350116867151926.jpg","Female",372,9920,2019,4,16,"2/10/19","",270000,88.0693181356
"63","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2023644340178816748.jpg","Female",14,1713,2019,4,16,"2/10/19","",270000,-41.2384212718235
"64","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2025765406607530088.jpg","Female",30,1959,2019,4,19,"2/10/19","",270000,80.6146692548286
"65","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2027108598397418712.jpg","Female",59,5597,2019,4,21,"2/10/19","",270000,-29.4264473915063
"66","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2027245202449557580.jpg","Female",57,6173,2019,4,21,"2/10/19","",270000,-72.90174942016
"67","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2027657354473671379.jpg","Female",85,2646,2019,4,22,"2/10/19","",270000,14.0148569742833
"68","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2028656405700932033.jpg","Female",20,1847,2019,4,23,"2/10/19","",270000,-69.1605259288364
"69","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2028656405709171510.jpg","Female",20,1847,2019,4,23,"2/10/19","",270000,-48.0305363581692
"70","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2029390956987333850.jpg","Female",35,2180,2019,4,24,"2/10/19","",270000,-30.1581729542091
"71","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2030667410345192324.jpg","Female",187,8082,2019,4,26,"2/10/19","",270000,-25.1393692914235
"72","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2031488349513882630.jpg","Female",37,2115,2019,4,27,"2/10/19","",270000,31.3713650173444
"73","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2032158479595996192.jpg","Female",70,3384,2019,4,28,"2/10/19","",270000,12.9463436420154
"74","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2032158479604419690.jpg","Female",70,3384,2019,4,28,"2/10/19","",270000,32.9497310093429
"75","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2035606801287684767.jpg","Female",129,9337,2019,5,3,"2/10/19","",270000,-32.56269200642
"76","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2036529356982942091.jpg","Female",41,4004,2019,5,4,"2/10/19","",270000,-36.7752418517875
"77","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2036529356999633213.jpg","Female",41,4004,2019,5,4,"2/10/19","",270000,-42.5273090709409
"78","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2036529357007921742.jpg","Female",41,4004,2019,5,4,"2/10/19","",270000,-67.7647053400583
"79","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2038911951896348270.jpg","Female",139,2959,2019,5,8,"2/10/19","",270000,80.2892788973636
"80","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2041058762693086599.jpg","Female",24,2617,2019,5,11,"2/10/19","",270000,-32.6212223277471
"81","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2041648197520338758.jpg","Female",15,1231,2019,5,11,"2/10/19","",270000,88.863685607925
"82","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2042272024893902699.jpg","Female",41,4409,2019,5,12,"2/10/19","",270000,-69.3214813232433
"83","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2046783944621163607.jpg","Female",44,2658,2019,5,18,"2/10/19","",270000,-26.7678776909529
"84","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2046783944637927179.jpg","Female",44,2658,2019,5,18,"2/10/19","",270000,14.4959886991038
"85","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2046783944638012921.jpg","Female",44,2658,2019,5,18,"2/10/19","",270000,-15.0657810884529
"86","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2047585976445770172.jpg","Female",9,1378,2019,5,20,"2/10/19","",270000,-21.2168426513625
"87","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2047922468527453816.jpg","Female",115,4971,2019,5,20,"2/10/19","",270000,34.30008392334
"88","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2048823062888906143.jpg","Female",74,4350,2019,5,21,"2/10/19","",270000,43.7995118035333
"89","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2049565169349821124.jpg","Female",29,2438,2019,5,22,"2/10/19","",270000,-6.10704142253334
"90","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2050615913788245981.jpg","Female",38,3041,2019,5,24,"2/10/19","",270000,-16.9177116981
"91","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2051634076621712128.jpg","Female",156,9067,2019,5,25,"2/10/19","",270000,-17.8867677961
"92","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2051634076629984617.jpg","Female",156,9067,2019,5,25,"2/10/19","",270000,-77.08202552795
"93","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2051965933804458846.jpg","Female",32,2827,2019,5,26,"2/10/19","",270000,16.51981048582
"94","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2051965933812759659.jpg","Female",32,2827,2019,5,26,"2/10/19","",270000,-14.03689193725
"95","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2052590941069159715.jpg","Female",26,2918,2019,5,26,"2/10/19","",270000,-55.8882469763923
"96","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2052590941086035876.jpg","Female",26,2918,2019,5,26,"2/10/19","",270000,-71.98957786561
"97","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2053202642894467312.jpg","Female",42,3501,2019,5,27,"2/10/19","",270000,-34.8074923923929
"98","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2053202642902800800.jpg","Female",42,3501,2019,5,27,"2/10/19","",270000,15.5892589092188
"99","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2055977550715559078.jpg","Female",12,1391,2019,5,31,"2/10/19","",270000,-35.9965383089538
"100","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2056884977850632192.jpg","Female",68,4291,2019,6,1,"2/10/19","",270000,-3.72047483005385
"101","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2057019475984031498.jpg","Female",147,6913,2019,6,2,"2/10/19","",270000,-21.4307632446211
"102","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2058150760303372764.jpg","Female",17,2453,2019,6,3,"2/10/19","",270000,50.2659353776273
"103","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2060579531576975503.jpg","Female",26,2689,2019,6,6,"2/10/19","",270000,22.6968187185538
"104","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2062669664770479542.jpg","Female",3,2385,2019,6,9,"2/10/19","",270000,-58.5943222046
"105","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2062669664770547003.jpg","Female",3,2385,2019,6,9,"2/10/19","",270000,-37.5204033484692
"106","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2062669664778855737.jpg","Female",3,2385,2019,6,9,"2/10/19","",270000,44.2821450914643
"107","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2062755915070607919.jpg","Female",21,2118,2019,6,9,"2/10/19","",270000,97.6895179748833
"108","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2063544905075417186.jpg","Female",9,1916,2019,6,11,"2/10/19","",270000,3.16590995789
"109","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2067518128276685237.jpg","Female",38,5377,2019,6,16,"2/10/19","",270000,-23.24848766327
"110","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2070821043749316229.jpg","Female",90,3818,2019,6,21,"2/10/19","",270000,79.6601740519167
"111","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2072130423250320248.jpg","Female",35,2826,2019,6,22,"2/10/19","",270000,3.99026350540909
"112","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2072130423267071217.jpg","Female",35,2826,2019,6,22,"2/10/19","",270000,-39.5411860148167
"113","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2073737707629414571.jpg","Female",83,2743,2019,6,25,"2/10/19","",270000,72.2927812848714
"114","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2074292200062530300.jpg","Female",154,2892,2019,6,25,"2/10/19","",270000,88.7968978882
"115","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2077390320749231263.jpg","Female",28,1784,2019,6,30,"2/10/19","",270000,15.1707687377857
"116","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2078085098834763082.jpg","Female",12,779,2019,7,1,"2/10/19","",270000,27.5866688814909
"117","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2078767572309157160.jpg","Female",883,23708,2019,7,2,"2/10/19","",270000,-43.5841495289471
"118","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2079353487621082062.jpg","Female",85,2354,2019,7,2,"2/10/19","",270000,41.6991031169875
"119","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2080217455935291189.jpg","Female",171,3095,2019,7,4,"2/10/19","",270000,27.0679808722778
"120","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2082305400608078059.jpg","Female",73,3416,2019,7,6,"2/10/19","",270000,-5.68159648348571
"121","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2082890385849272011.jpg","Female",31,3499,2019,7,7,"2/10/19","",270000,-1.87547779081667
"122","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2084260576516466617.jpg","Female",164,6777,2019,7,9,"2/10/19","",270000,96.68724250795
"123","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2084955642029536157.jpg","Female",169,10339,2019,7,10,"2/10/19","",270000,-58.0342789415943
"124","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2086380921868425278.jpg","Female",15,1088,2019,7,12,"2/10/19","",270000,72.9797884623333
"125","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2086744651625960610.jpg","Female",39,2632,2019,7,13,"2/10/19","",270000,93.0086221695
"126","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2087435500445934530.jpg","Female",115,3826,2019,7,13,"2/10/19","",270000,-81.6568260193
"127","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2091026904334129196.jpg","Female",107,3862,2019,7,18,"2/10/19","",270000,10.9945235619154
"128","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2092321679502801239.jpg","Female",33,2637,2019,7,20,"2/10/19","",270000,-57.256223907472
"129","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2093160415992012180.jpg","Female",55,2119,2019,7,21,"2/10/19","",270000,76.2938685947
"130","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2094709726475289747.jpg","Female",445,10784,2019,7,24,"2/10/19","",270000,71.8427510261625
"131","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2095952139827193405.jpg","Female",98,2862,2019,7,25,"2/10/19","",270000,91.3848139444833
"132","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2097647760661299779.jpg","Female",28,1077,2019,7,28,"2/10/19","",270000,75.7678883870333
"133","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2098969255291395563.jpg","Female",191,3833,2019,7,29,"2/10/19","",270000,-66.07408854166
"134","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2099792279221597809.jpg","Female",77,4971,2019,7,31,"2/10/19","",270000,-29.8946565900429
"135","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2099848634871788459.jpg","Female",71,2438,2019,7,31,"2/10/19","",270000,23.8087523778167
"136","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2099853431268116929.jpg","Female",29,1876,2019,7,31,"2/10/19","",270000,89.3309898376333
"137","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2101625232071546081.jpg","Female",171,4751,2019,8,2,"2/10/19","",270000,86.5683441162
"138","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2102606253973587594.jpg","Female",320,8053,2019,8,3,"2/10/19","",270000,78.786567688
"139","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2103292514619149562.jpg","Female",359,10985,2019,8,4,"2/10/19","",270000,75.7470571729667
"140","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2104830102618466474.jpg","Female",36,3749,2019,8,6,"2/10/19","",270000,71.9374961853125
"141","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2106171236849968732.jpg","Female",53,3210,2019,8,8,"2/10/19","",270000,46.5303945541375
"142","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2106171236866605643.jpg","Female",53,3210,2019,8,8,"2/10/19","",270000,-26.8527062156091
"143","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2106171236875215815.jpg","Female",53,3210,2019,8,8,"2/10/19","",270000,-90.8302625020222
"144","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2107765264956219968.jpg","Female",37,2420,2019,8,11,"2/10/19","",270000,-22.5751520792667
"145","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2110745167338450529.jpg","Female",210,4092,2019,8,15,"2/10/19","",270000,77.3936742147
"146","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2112070141689677713.jpg","Female",565,12121,2019,8,16,"2/10/19","",270000,-72.0047531127905
"147","amyklobuchar","https://imghost.asc.upenn.edu/Instagram/amyklobuchar/amyklobuchar_2113946017008115044.jpg","Female",24,3037,2019,8,19,"2/10/19","",270000,-52.2176387493538
